station_name,city,zip,latitude,longitude,ev_connector_types
Vue on Harvard - Garage,Seattle,98102,47.626235432,-122.322031057,['J1772']
Weidner Apartment Homes,Kirkland,98034,47.704142,-122.211955,['J1772']
Avista - The Hive,Spokane,99202,47.657041,-117.367283,['J1772']
LES SCHWAB HANDICAP,Ritzville,99169,47.114475,-118.365967,['J1772']
KIELO PORT 3,Camas,98607,45.606446,-122.471509,['J1772']
KIELO PORT 1,Camas,98607,45.605718,-122.471391,['J1772']
KIELO PORT 2,Camas,98607,45.605705,-122.471396,['J1772']
Kitsap Bank - 1700 Village Lane,Port Orchard,98366,47.5333727,-122.5955185,"['CHADEMO', 'J1772', 'J1772COMBO']"
KIELO PORT 5,Camas,98607,45.606446,-122.471511,['J1772']
KIELO PORT 4,Camas,98607,45.603935,-122.471433,['J1772']
KIELO PORT 6,Camas,98607,45.603935,-122.471441,['J1772']
201 ELLIOTT STATION 1,Seattle,98119,47.619981,-122.360192,['J1772']
201 ELLIOTT STATION 2,Seattle,98119,47.619981,-122.360278,['J1772']
LES SCHWAB SOUTH STATION,Ritzville,99169,47.114268,-118.366138,['J1772']
Northstar Lodge - Northstar Lodge Aparments,Spokane,99208,47.718848,-117.431903,['J1772']
HARBOR CENTER PORT OF BHAM,Bellingham,98225,48.75788,-122.496,['J1772']
Square One Distribution,Snoqualmie,98065,47.528206,-121.870253,['J1772']
Bothell Public Foods: 18404 120th Ave NE,Bothell,98011,47.761303,-122.175434,"['J1772', 'J1772COMBO']"
Whitworth - Warren Hall,Spokane,99251,47.7527076,-117.4194049,['J1772']
Korum Ford,Puyallup,98371,47.1976176,-122.294162,['J1772COMBO']
Awesome Ford,Chehalis,98532,46.64526,-122.95333,['J1772COMBO']
Safeway Seattle #1143 - 8340 15th Ave Nw,Seattle,98117,47.689356,-122.37659,"['CHADEMO', 'J1772COMBO']"
Safeway Auburn #0531,Auburn,98002,47.3059473,-122.2273587,"['CHADEMO', 'J1772COMBO']"
Safeway Tacoma,Tacoma,98405,47.250837,-122.455311,"['CHADEMO', 'J1772COMBO']"
Haggen's Bellingham #3449,Bellingham,98225,48.733149,-122.4715278,"['CHADEMO', 'J1772COMBO']"
Ballard Blocks,Seattle,98107,47.6617217,-122.3758674,"['CHADEMO', 'J1772COMBO']"
Whole Foods Madison Broadway,Seattle,98122,47.611261,-122.320999,"['CHADEMO', 'J1772COMBO']"
Whole Foods Bellevue (BLV),Bellevue,98004,47.618675,-122.18436,"['CHADEMO', 'J1772COMBO']"
Chuckanut Builders,Bellingham,98225,48.74529,-122.481125,['J1772']
EV CHARGER # EV CHARGER #1,Aberdeen,98520,46.95268,-123.803612,['J1772']
EV CHARGER # EV CHARGER #2,Aberdeen,98520,46.952654,-123.803684,['J1772']
Westridge Condominium Association,Burien,98148,47.446833,-122.329513,['J1772']
DOL WEST SEATTLE 2,Seattle,98106,47.566877,-122.36464,['J1772']
HFA Borrower LLC,Seattle,98119,47.62025721078499,-122.3576682272773,['J1772']
YMDC MIRAMAR-K EVC-1,Kennewick,99336,46.223571,-119.2052,['J1772']
Blue Parking Lot - South - Series,Puyallup,98372,47.181019,-122.293055,['J1772']
VESPR Apartments - 806 S College Ave - Non-Networked,College Place,99324,46.0419474685142,-118.3889919195109,['J1772']
Marcus Whitman Hotel,Walla Walla,99362,46.0678,-118.34142,['J1772']
Electric Era Charging Station,Richland,99352,46.2594556,-119.3114845,"['J1772COMBO', 'TESLA']"
Highline Community College (Series Charger),Des Moines,98198,47.389529,-122.301609,['J1772']
Avista - Goodwill ACL2,Spokane,99223,47.630586,-117.368447,['J1772']
4th & Madison - Series,Seattle,98104,47.605192,-122.33285,['J1772']
FAIRHAVENPLAZA FP GARAGE 49,Bellingham,98225,48.714802,-122.475942,['J1772']
FAIRHAVENPLAZA FP GARAGE 50,Bellingham,98225,48.71483,-122.476003,['J1772']
FAIRHAVENPLAZA FP GARAGE 51,Bellingham,98225,48.71507,-122.476064,['J1772']
FAIRHAVENPLAZA FP GARAGE 52,Bellingham,98225,48.71507,-122.476064,['J1772']
FAIRHAVENPLAZA FP APT RIGHT,Bellingham,98225,48.71507,-122.476064,['J1772']
FAIRHAVENPLAZA FP APT LEFT,Bellingham,98225,48.71507,-122.476064,['J1772']
Puget Sound T-Mobile,Bellevue,98007,47.581098,-122.132018,['J1772']
SWTCH Energy,Seattle,98103,47.690965,-122.354287,['J1772']
SWTCH Energy,Seattle,98103,47.690965,-122.354287,['J1772']
SWTCH Energy,Seattle,98103,47.690965,-122.354287,['J1772']
Avista - Two Rivers Resort DCFC,Davenport,99122,47.90702,-118.32481,"['CHADEMO', 'J1772COMBO']"
"Hotel International - Lynnwood, WA",Lynnwood,98036,47.8218869,-122.3096395,['J1772']
Kettle Falls SD - Elementary School,Kettle Falls,99141,48.60597,-118.05346,['J1772']
PIERCE TRANSIT SPANAWAYPUBLIC1,Spanaway,98387,47.068947,-122.41667,['J1772']
Women of Wisdom - Luxelocker Luxury Storage,Richland,99354,46.32971,-119.282296,"['CHADEMO', 'J1772', 'J1772COMBO']"
MTR - Seattle,Seattle,98106,47.5320289,-122.3375342,['J1772COMBO']
Tacoma Community College Lot D/E,Tacoma,98466,47.245779,-122.525831,['J1772']
Avista - 5 Mile STA DCFC,Spokane,99208,47.717487,-117.437103,['J1772COMBO']
Avista - 5 Mile STA ACL2,Spokane,99208,47.717487,-117.437103,['J1772']
CC MAIN CC2,Yakima,98908,46.582897,-120.574646,['J1772']
CC MAIN CC1,Yakima,98908,46.58294,-120.575047,['J1772']
Chuck's Salmon Creek,Vancouver,98686,45.7061916,-122.6491162,['J1772']
PENMET PARKS HQEV1-SINGLE,Gig Harbor,98335,47.28129,-122.558649,['J1772']
PENMET PARKS HQEV2-DUAL,Gig Harbor,98335,47.28096,-122.558699,['J1772']
Spokane Public Schools - Shadle Park High School,Spokane,99205,47.699499,-117.437352,['J1772']
Target - Tesla Supercharger,Puyallup,98373,47.158693,-122.293656,['TESLA']
Inchelium SD - Inchelium Public Parking,Inchelium,99138,48.301831,-118.198289,['J1772']
Inchelium SD - Inchelium MultiFamily Parking,Inchelium,99138,48.302114,-118.198567,['J1772']
Gridline,Seattle,98122,47.61343,-122.322494,['J1772']
ETC EV CHARGERS #1-SW,Puyallup,98372,47.184003,-122.255385,['J1772']
ETC EV CHARGERS #2-SW,Puyallup,98372,47.184066,-122.25522,['J1772']
ISLAND LUMBER ISLAND LUMBER,Vashon,98070,47.447123,-122.459256,['J1772']
Renton Housing Authority,Renton,98056,47.49960058353124,-122.1788897452154,['J1772']
HARMONY FLATS HARMONY FLATS 1,Arlington,98223,48.14749,-122.162964,['J1772']
ISD411 ADMIN CENTER 1,Issaquah,98029,47.55497,-122.047403,['J1772']
WHITMAN COLLEGE WC HJT 01,Walla Walla,99362,46.071952,-118.330888,['J1772']
Building F,Bothell,98011,47.772832,-122.185023,['J1772']
EDMONDSNISSAN COMMERCIAL 2,Edmonds,98026,47.781357,-122.34569,"['CHADEMO', 'J1772COMBO']"
BELLINGHAM CITY DEPOT MARKET 1,Bellingham,98225,48.747728,-122.480047,['J1772']
"West Hills 76 - 4650 Werner Rd, Bremerton",Bremerton,98312,47.558338,-122.675791,"['CHADEMO', 'J1772', 'J1772COMBO']"
Kettle Falls SD - Middle School Public,Kettle Falls,99141,48.60269,-118.0557,['J1772']
Lodge at Columbia Point,Richland,99352,46.26311,-119.25227,['J1772']
ICCU KEN-16-1,Kennewick,99337,46.176555,-119.185614,['J1772']
ICCU KEN-16-2,Kennewick,99337,46.176532,-119.185521,['J1772']
ICCU KEN-16-4,Kennewick,99337,46.176894,-119.185205,['J1772']
ICCU KEN-16-5,Kennewick,99337,46.176854,-119.18505,['J1772']
ICCU KEN-16-3,Kennewick,99337,46.176912,-119.185247,['J1772']
BEARCREEK PMG P1S1,Vancouver,98665,45.684144,-122.625361,['J1772']
BEARCREEK PMG P1S2,Vancouver,98665,45.684146,-122.625421,['J1772']
Okanogan IGA Market,Okanogan,98840,48.3630209,-119.5835973,"['CHADEMO', 'J1772', 'J1772COMBO']"
Yakima,Yakima,98901,46.6038307,-120.5005622,['J1772COMBO']
Yakima AC,Yakima,98901,46.6032173,-120.5002317,['J1772']
The Hoh Indian Tribe,Forks,98331,47.7408177,-124.4133148,['J1772']
The Hoh Indian Tribe S Forks,Forks,98336,47.9500917,-124.3850766,['J1772']
BEARCREEK PMG P2S3,Vancouver,98665,45.684134,-122.625365,['J1772']
BEARCREEK PMG P2S4,Vancouver,98665,45.684142,-122.62538,['J1772']
Republic (Old U-Haul),Republic,99166,48.6499909,-118.7098173,"['CHADEMO', 'J1772', 'J1772COMBO']"
Newport Hospital,Newport,99156,48.1823484,-117.049175,"['CHADEMO', 'J1772', 'J1772COMBO']"
MARI STATION 1,Bellevue,98004,47.619553,-122.203223,['J1772']
Terminal-1 Garage,Vancouver,98660,45.62255991528888,-122.6747282914441,['J1772']
Komo Plaza Garage,Seattle,98109,47.61963111516519,-122.3482222482562,['J1772']
Dollar Tree - Colville,Colville,99114,48.5568987,-117.9219539,"['CHADEMO', 'J1772', 'J1772COMBO']"
249 Winslow Way East,Bainbridge Island,98110,47.624522,-122.51897,['J1772']
RAG - CJDR Bellingham,Bellingham,98229,48.75706261449055,-122.4521510320052,['J1772COMBO']
PIKE PLACE STALL 890 & 891,Seattle,98101,47.609568,-122.342753,['J1772']
PIKE PLACE STALL 888 & 889,Seattle,98101,47.60977,-122.343068,['J1772']
PIKE PLACE STALL 950,Seattle,98101,47.609553,-122.342925,['J1772']
701-00391,Kirkland,98034,47.7082346,-122.1860708,['J1772']
CHARGEPOINT QA CT4K-GW-5829,Tulalip Bay,98271,48.093563,-122.188866,['J1772']
MARI STATION 5,Bellevue,98004,47.619558,-122.203195,['J1772']
DOR RICHLAND STATION 1,Richland,99352,46.234523,-119.224959,['J1772']
KINECTS 109,Seattle,98101,47.617281,-122.331378,['J1772']
KINECTS 107,Seattle,98101,47.617329,-122.331424,['J1772']
The FINCH Walla Walla,Walla Walla,99362,46.07057,-118.33551,['J1772']
Store No - 701-00460 - 800 NE  Tenney  Road,Vancouver,98685,45.72073726977073,-122.6625944336779,['J1772']
KINECTS 108,Seattle,98101,47.617293,-122.331413,['J1772']
KINECTS 144,Seattle,98101,47.617217,-122.331429,['J1772']
NINTENDO 4500 # 8,Redmond,98052,47.65012,-122.13915,['J1772']
NINTENDO 4500 # 9,Redmond,98052,47.65016,-122.13925,['J1772']
NINTENDO 4500 # 10,Redmond,98052,47.650166,-122.13906,['J1772']
NINTENDO 4500 # 11,Redmond,98052,47.650158,-122.13922,['J1772']
Fred Meyer - Tesla Supercharger,Auburn,98002,47.315916,-122.224106,['TESLA']
TENINO CITY LOT SANDSTONE 2,Tenino,98589,46.856715,-122.852947,['J1772']
TENINO CITY LOT SANDSTONE 1,Tenino,98589,46.856719,-122.85292,['J1772']
PIKE PLACE STALL 892 & 893,Seattle,98101,47.60968,-122.34291,['J1772']
Aerojet Rocketdyne,Redmond,98052,47.704831,-122.156866,['J1772']
Pullman SD - Trans Center,Pullman,99163,46.7607032,-117.17319,['J1772']
CITY OF LACEY WCP DC FAST,Lacey,98503,47.03986,-122.794071,"['CHADEMO', 'J1772COMBO']"
Landitrust LLC,Federal Way,98003,47.291397,-122.32034,['J1772']
PSE:  Puget Sound Educational Service District,Renton,98057,47.472476,-122.234621,['J1772']
Kalispel Market and Casino,Cusick,99119,48.3495219,-117.3030174,"['CHADEMO', 'J1772', 'J1772COMBO']"
Kalispel Tribe - Camas Center,Cusick,99119,48.3438373,-117.2723993,['J1772']
Kalispel Tribe - RV Park,AIRWAY HEIGHTS,99001,47.6532073,-117.5663691,['J1772']
Kalispel Tribe - Parking Garage,AIRWAY HEIGHTS,99001,47.6595309,-117.564464,['J1772']
Kalispel Tribe - River Tower,AIRWAY HEIGHTS,99001,47.6595309,-117.564464,['J1772']
Kalispel Tribe - Kalispel Development,AIRWAY HEIGHTS,99001,47.6550725,-117.5702061,['J1772']
NOLS SQ EAST,Sequim,98382,48.085817,-123.101359,['J1772']
NOLS SQ WEST,Sequim,98382,48.085817,-123.101359,['J1772']
MOUNTLAKE EVCS EV14,Mountlake Terrace,98043,47.787743,-122.311679,['J1772']
Avista - West Plains Transit Center - L2,Spokane,99224,47.590162,-117.565515,['J1772']
Met Park West,Seattle,98121,47.61627,-122.33032,['J1772']
WBTSPHASEIIICOA STATION 1,Westport,98595,46.886248,-124.123109,['J1772']
WBTSPHASEIIICOA STATION 2,Westport,98595,46.886249,-124.123098,['J1772']
SOUNDFORDELEC25 CP6000-3,Renton,98057,47.469771,-122.219579,['J1772']
SOUNDFORDELEC25 CP6000-2,Renton,98057,47.469185,-122.221951,['J1772']
Avista - West Plains Transit Center DCFC,Spokane,99224,47.590163,-117.565584,"['CHADEMO', 'J1772COMBO']"
PNNL / SCW,Richland,99354,46.344459,-119.276454,['NEMA520']
PNNL / 3340,Richland,99354,46.348558,-119.28121,['NEMA520']
Pacific Northwest National Laboratory PNNL/ESC 2,Richland,99354,46.3491,-119.281633,['NEMA1450']
FEC NW / N68967-B2134-6,Everett,98207,47.992602,-122.223253,['NEMA1450']
Pacific Northwest National Laboratory PNNL/ESC 3,Richland,99354,46.3491,-119.281633,['NEMA1450']
"PNNL / GSL 1,2,3",Richland,99354,46.350133,-119.280711,['NEMA1450']
PNNL / 339A,Richland,99354,46.365289,-119.280012,['NEMA1450']
Air and Marine Branch-Bellingham,Bellingham,98226,48.785918,-122.527803,['NEMA1450']
Pacific Northwest National Laboratory PNNL/ESC 1,Richland,99354,46.352983,-119.28209,['NEMA1450']
Pacific Northwest National Laboratory PNNL/350B,Richland,99354,46.270346,-119.299244,['NEMA1450']
WinCo Foods - Tesla Supercharger,Union Gap,98903,46.562104,-120.496045,['TESLA']
Fred Meyer - Tesla Supercharger,Bothell,98021,47.808204,-122.207149,['TESLA']
Women of Wisdom - Fowler,Richland,99352,46.2345183,-119.2342986,"['CHADEMO', 'J1772COMBO']"
Kaiser Permanente - Everett WA,Everett,98201,47.97818560175183,-122.1920398316974,['J1772']
PWRO: NOCA-STEHEKIN GOLDEN WEST VC,Stehekin,98852,48.3103,-120.6568,['NEMA520']
JBLM,Joint Base Lewis McCord,98433,47.091892,-122.589502,['NEMA1450']
PWRO: NOCA-HEADQUARTERS,Sedro-Woolley,98284,48.5108,-122.2272,['NEMA520']
PWRO: NOCA-NEW HALEM VISITOR CENTER,Marblemount,98267,48.6739,-121.2435,"['NEMA1450', 'NEMA520']"
"PWRO: OLYM - QUINAULT AST,",Amanda Park,98526,47.5019,-123.8221,['NEMA1450']
NAS WHIDBEY IS / N00620-B1972-1,Whidbey Island Station,98277,48.343208,-122.674995,['NEMA1450']
NAS WHIDBEY IS / N00620-B1973-1,Whidbey Island Station,98277,48.343166,-122.674942,['NEMA1450']
FEC NW / N8346-B7059-1,Silverdale,98315,47.723022,-122.729675,['NEMA1450']
FEC NW / N8436-B1100-1,Silverdale,98383,47.72093,-122.7457,['NEMA1450']
FEC NW / N8436-B1101-1,Silverdale,98383,47.72092,-122.7457,['NEMA1450']
FEC NW / N8436-B1202-1,Silverdale,98383,47.720866,-122.745782,['NEMA1450']
"FEC NW / N8436-BT-51-1,2",Silverdale,98383,47.720899,-122.745204,['NEMA1450']
FEC NW / N8436-BT-75-1,Silverdale,98383,47.720899,-122.745204,['NEMA1450']
FEC NW / N32416-B107-1,Bremerton,98337,47.56415,-122.630287,['NEMA1450']
FEC NW / N32416-B1107-1,Bremerton,98314,47.5594,-122.651365,['NEMA1450']
FEC NW / N32416-B427-1,Bremerton,98337,47.558217,-122.643688,['NEMA1450']
FEC NW / N32416-B460-1,Bremerton,98312,47.56387,-122.647275,['NEMA1450']
FEC NW / N32416-B78-1,Bremerton,98337,47.562763,-122.627298,['NEMA1450']
FEC NW / N1066-B151-1,Marrowstone,98358,48.054234,-122.695382,['NEMA1450']
FEC NW / N32416-B495-1,Bremerton,98337,47.560795,-122.628517,['NEMA1450']
PNNL / MSL5,Sequim,98382,48.077323,-123.046652,['NEMA1450']
FWS: Ridgefield NWR,Ridgefield,98642,45.83038,-122.747466,['NEMA1450']
PNNL / MATH 1,Richland,99354,46.344943,-119.279039,['NEMA1450']
PNNL / EDL,Richland,99354,46.345933,-119.281299,['NEMA520']
Fairchild AFB,Fairchild AFB,99011,47.636565,-117.6531,['NEMA1450']
USDA - ARS - WENATCHEE,Wenatchee,98801,47.437262,-120.34698,['NEMA1450']
FS - Curlew Job Corps Center,Curlew,99118,48.93244,-118.76551,['NEMA1450']
FHWA - Washington Division,Olympia,98501,47.041783,-122.901492,['NEMA1450']
984 - TACOMA WA VMF,Tacoma,98409,47.221688,-122.479818,['NEMA1450']
993 - PASCO WA VMF,Pasco,99301,46.240504,-119.137156,['NEMA1450']
PASCO WA SDC,Pasco,99301,46.240504,-119.137156,['NEMA1450']
VISN 20/Union Gap CBOC (687)_Grid,Union Gap,98903,46.55734,-120.49353,['NEMA1450']
PNNL / RPL,Richland,99354,46.368053,-119.277481,['NEMA520']
Pacific Northwest National Laboratory PNNL/BRSW,Richland,99354,46.340928,-119.278439,['NEMA1450']
PNNL / GES,Richland,99354,46.340928,-119.278439,['NEMA520']
NORTH THURSTON EV 1,Lacey,98516,47.05103,-122.8236,['J1772']
"Vancouver, WA Rechargery Relay - SE 15th St",Vancouver,98683,45.609217,-122.501793,"['J1772COMBO', 'TESLA']"
Pine Lake Village - Tesla Supercharger,Sammamish,98075,47.581987,-122.033581,['TESLA']
Methow Valley Thriftway,Winthrop,98862,48.4670464,-120.1745365,"['CHADEMO', 'J1772', 'J1772COMBO']"
Sedro-Woolley ROW- Metcalf Street,Sedro-Woolley,98284,48.5031128,-122.238931,"['CHADEMO', 'J1772', 'J1772COMBO']"
219 TERRY 219 TERRY,Seattle,98109,47.620359,-122.337475,['J1772']
LEXUSOFBELLEVUE STATION 1,Bellevue,98004,47.608469,-122.187204,['J1772']
CITY LIGHT SOUTH SERVICE 3,Seattle,98134,47.57135,-122.328571,['J1772']
CITY LIGHT SOUTH SERVICE 4,Seattle,98134,47.571327,-122.328484,['J1772']
PRPRD EV PRPRD 1,Point Roberts,98281,48.984598,-123.0762,['J1772']
Green River College,Auburn,98092,47.315022,-122.1752,['J1772']
Best Western Plus Spokane North,Spokane,99218,47.74527,-117.4077,['J1772']
14th & Pacific Parking Lot Fast Charger,Tacoma,98402,47.2500792,-122.4374137,"['CHADEMO', 'J1772COMBO']"
Avista - Moran Prairie STA DCFC,Spokane,99223,47.60268,-117.35164,['J1772COMBO']
Avista - Moran Prairie STA ACL2,Spokane,99223,47.60268,-117.35164,['J1772']
Computer Citi,Puyallup,98373,47.148057,-122.294122,['J1772']
Albertsons Kenmore #3500 - 6850 N E Bothell Way,Kenmore,98028,47.758326,-122.247987,"['CHADEMO', 'J1772COMBO']"
Pierre Ford of Lynnwood,Lynnwood,98036,47.81733926329154,-122.3201352160261,['J1772COMBO']
WSU - Food Services Bldg,Pullman,99163,46.7299556,-117.1470549,['J1772']
Avista - Moran Prairie Library,Spokane,99223,47.599883,-117.369004,['J1772']
La Quinta Hawthorn Suites Leavenworth,Leavenworth,98826,47.5974437,-120.6431831,['J1772']
Electric Era Charging Station,Lakewood,98499,47.1385573,-122.5256141,"['J1772COMBO', 'TESLA']"
Central Valley SD - Greenacres MS,Spokane Valley,99016,47.6576666,-117.1705651,['J1772']
MARTINGALE APTS BLDG 1 LEFT,Lacey,98516,47.055268,-122.756552,['J1772']
MARTINGALE APTS BLDG 1 RIGHT,Lacey,98516,47.055122,-122.756668,['J1772']
MARTINGALE APTS BLDG 6 RIGHT,Lacey,98516,47.054401,-122.75502,['J1772']
MARTINGALE APTS BLDG 6 LEFT,Lacey,98516,47.054463,-122.754959,['J1772']
MARTINGALE APTS BLDG 5 LEFT,Lacey,98516,47.055027,-122.754961,['J1772']
MARTINGALE APTS BLDG 5 RIGHT,Lacey,98516,47.055027,-122.754951,['J1772']
MARTINGALE APTS BLDG 4 LEFT,Lacey,98516,47.055428,-122.755085,['J1772']
MARTINGALE APTS BLDG 4 RIGHT,Lacey,98516,47.055434,-122.75512,['J1772']
MARTINGALE APTS BLDG 8 W LEFT,Lacey,98516,47.054522,-122.756517,['J1772']
MARTINGALE APTS BLDG 8 W RIGHT,Lacey,98516,47.054552,-122.756518,['J1772']
Central Valley SD - University Elem,Spokane Valley,99206,47.642004,-117.2603969,['J1772']
Tolt Towne Center - Carnation Market,Carnation,98014,47.6470781,-121.9161931,"['CHADEMO', 'J1772', 'J1772COMBO']"
WSP - Yakima/Union Gap D3 HQ,Union Gap,98903,46.5606957,-120.4745515,['J1772']
PRPRD EV PRPRD1,Point Roberts,98281,48.984499,-123.076712,"['CHADEMO', 'J1772COMBO']"
PRPRD EV PRPRD 2,Point Roberts,98281,48.984356,-123.076943,"['CHADEMO', 'J1772COMBO']"
Samaritan Healthcare,Moses Lake,98837,47.11660093993972,-119.2573777740746,['J1772']
Central Valley SD - Greenacres Elem,Spokane Valley,99016,47.6535728,-117.1625156,['J1772']
Central Valley SD - Liberty Creek Elem,Liberty Lake,99019,47.6650892,-117.0847701,['J1772']
Avista - Port of Clarkston,Clarkston,99403,46.425536,-117.049137,['J1772']
HARBOR CENTER SQ SAWTOOTH,Bellingham,98225,48.757137,-122.50372,['J1772']
STATION 1 EV1,Arlington,98223,48.227749,-122.224591,['J1772']
STATION 1 EV2,Arlington,98223,48.227749,-122.224645,['J1772']
MARTINGALE APTS CLUBHOUSE LEFT,Lacey,98516,47.055397,-122.755897,['J1772']
MARTINGALE APTS CLUBHOUSE RIGHT,Lacey,98516,47.055396,-122.755857,['J1772']
Pierre Ford of Seattle – Parts and Service,Seattle,98125,47.72060190630841,-122.2966930909308,['J1772COMBO']
SLBP STATION 6,Lake Stevens,98258,47.979487,-122.093188,['J1772']
SLBP STATION 2,Lake Stevens,98258,47.979288,-122.091923,['J1772']
SLBP STATION 3,Lake Stevens,98258,47.979318,-122.092026,['J1772']
SLBP STATION 4,Lake Stevens,98258,47.979253,-122.091906,['J1772']
SLBP STATION 1,Lake Stevens,98258,47.979177,-122.091914,['J1772']
SLBP STATION 5,Lake Stevens,98258,47.979199,-122.091965,['J1772']
ICCU RICH-22-3,Richland,99352,46.256028,-119.318515,['J1772']
ICCU RICH-22-5,Richland,99352,46.255844,-119.318746,['J1772']
ICCU RICH-22-4,Richland,99352,46.255795,-119.318781,['J1772']
ICCU RICH-22-2,Richland,99352,46.255953,-119.318375,['J1772']
ICCU RICH-22-1,Richland,99352,46.255912,-119.31835,['J1772']
Central Valley SD - Opportunity Elem,Spokane Valley,99206,47.6468447,-117.2474471,['J1772']
BRIGHTSTARS_355 STATION 1,Issaquah,98027,47.529802,-122.030709,['J1772']
MARTINGALE APTS BLDG 8 SO LEFT,Lacey,98516,47.055193,-122.755862,['J1772']
MARTINGALE APTS BLDG 8 SO RIGHT,Lacey,98516,47.055277,-122.755841,['J1772']
MARTINGALE APTS BLDG 9 LEFT,Lacey,98516,47.055266,-122.75579,['J1772']
MARTINGALE APTS BLDG 9 RIGHT,Lacey,98516,47.05519,-122.755784,['J1772']
Lake Kirkland Park Condominium Association,Kirkland,98033,47.687331,-122.176601,['J1772']
Museum of Glass Parking Lot,Tacoma,98402,47.2459488,-122.4340675,['J1772']
110 S. 10th Public,Tacoma,98402,47.2539815,-122.4385412,['J1772']
MARTINGALE APTS BLDG 2 LEFT,Lacey,98516,47.055636,-122.756597,['J1772']
MARTINGALE APTS BLDG 2 RIGHT,Lacey,98516,47.055548,-122.756576,['J1772']
MARTINGALE APTS BLDG 7 LEFT,Lacey,98516,47.055265,-122.755967,['J1772']
MARTINGALE APTS BLDG 7 RIGHT,Lacey,98516,47.055226,-122.755741,['J1772']
Campbell Nissan - Edmonds,Edmonds,98026,47.7783459266798,-122.344310713533,['J1772COMBO']
Women of Wisdom - PNWU,Yakima,98901,46.2760085,-119.2746521,['J1772']
GYM STATION POWERHOUSE_FLAT,Yakima,98908,46.620582,-120.566766,['J1772']
GYM STATION POWERHOUSE FLAT,Yakima,98908,46.62057,-120.566688,['J1772']
Central Valley SD - Riverbend Elem,Spokane Valley,99016,47.671165,-117.1660303,['J1772']
Avista - WA Trust - Wandemere,Spokane,99218,47.769055,-117.402184,['J1772']
WEST HARBOR 6,Port Townsend,98368,48.106674,-122.805495,['J1772']
LCCR LCCR STATION 2,Shelton,98584,47.119698,-123.126071,['J1772']
Avista - WSU Visitor Center,Pullman,99163,46.730005,-117.173896,['J1772']
Gear Jammer Plaza,Union Gap,98903,46.567935,-120.474028,['J1772']
Central Valley SD - Mica Peak HS,Spokane Valley,99037,47.6591167,-117.2013258,['J1772']
Avista - South Hill Library,Spokane,99203,47.624341,-117.389858,['J1772']
Karmart Nissan,Burlington,98233,48.45009,-122.34423,['J1772']
Avista - South Hill Library Free,Spokane,99203,47.624341,-117.389858,['J1772']
1500 Commerce Gated Parking Lot - Permit,Tacoma,98402,47.2483283,-122.4392874,['J1772']
